Valid ,at         ,Lon    ,Lat    ,Wind   ,Winddir   ,Wind-sea   ,Swell       ,Swelldir  ,Swellperiod    ,SWH       ,MWH       ,Current  ,SST
11-SEP-2024 ,18   ,93.20  ,4.000   ,8.598   ,WSW    ,1.28      ,1.249   ,SSE     ,10.4   ,1.79    ,3.40    ,0.31     ,29.98
12-SEP-2024 ,00   ,93.20  ,4.000   ,8.246   ,WSW    ,1.24      ,1.156   ,SSW     ,10.4   ,1.69    ,3.22    ,0.29     ,29.87
12-SEP-2024 ,06   ,93.20  ,4.000   ,7.458   ,WSW    ,1.19      ,1.070   ,SSW     ,10.6   ,1.60    ,3.04    ,0.50     ,29.99
12-SEP-2024 ,12   ,93.20  ,4.000   ,5.564   ,WSW    ,1.17      ,1.004   ,SSW     ,10.5   ,1.54    ,2.93    ,0.42     ,30.18
12-SEP-2024 ,18   ,93.20  ,4.000   ,6.829   ,NNW    ,1.12      ,0.954   ,SSW     ,10.4   ,1.47    ,2.80    ,0.53     ,30.17
13-SEP-2024 ,00   ,93.20  ,4.000   ,9.294   ,WSW    ,1.11      ,0.950   ,SSW     ,10.4   ,1.46    ,2.77    ,0.48     ,30.07
13-SEP-2024 ,06   ,93.20  ,4.000   ,10.19   ,SSW    ,1.14      ,0.957   ,SSW     ,10.3   ,1.49    ,2.83    ,0.48     ,30.19
13-SEP-2024 ,12   ,93.20  ,4.000   ,8.772   ,SSW    ,1.15      ,0.956   ,SSW     ,14.2   ,1.50    ,2.85    ,0.45     ,30.36
11-SEP-2024 ,00   ,93.20  ,4.000   ,4.668   ,WSW    ,1.37      ,1.412   ,SSE     ,10.6   ,1.97    ,3.75    ,0.29     ,29.69
11-SEP-2024 ,06   ,93.20  ,4.000   ,7.129   ,WSW    ,1.34      ,1.341   ,SSE     ,10.7   ,1.89    ,3.60    ,0.30     ,29.83
11-SEP-2024 ,12   ,93.20  ,4.000   ,5.928   ,WSW    ,1.30      ,1.298   ,SSE     ,10.6   ,1.84    ,3.50    ,0.20     ,30.02
11-SEP-2024 ,18   ,93.20  ,4.000   ,8.598   ,WSW    ,1.28      ,1.249   ,SSE     ,10.4   ,1.79    ,3.40    ,0.31     ,29.98
12-SEP-2024 ,00   ,93.20  ,4.000   ,8.246   ,WSW    ,1.24      ,1.156   ,SSW     ,10.4   ,1.69    ,3.22    ,0.29     ,29.87
12-SEP-2024 ,06   ,93.20  ,4.000   ,7.458   ,WSW    ,1.19      ,1.070   ,SSW     ,10.6   ,1.60    ,3.04    ,0.50     ,29.99
12-SEP-2024 ,12   ,93.20  ,4.000   ,5.564   ,WSW    ,1.17      ,1.004   ,SSW     ,10.5   ,1.54    ,2.93    ,0.42     ,30.18
12-SEP-2024 ,18   ,93.20  ,4.000   ,6.829   ,NNW    ,1.12      ,0.954   ,SSW     ,10.4   ,1.47    ,2.80    ,0.53     ,30.17
13-SEP-2024 ,00   ,93.20  ,4.000   ,9.294   ,WSW    ,1.11      ,0.950   ,SSW     ,10.4   ,1.46    ,2.77    ,0.48     ,30.07
13-SEP-2024 ,06   ,93.20  ,4.000   ,10.19   ,SSW    ,1.14      ,0.957   ,SSW     ,10.3   ,1.49    ,2.83    ,0.48     ,30.19
13-SEP-2024 ,12   ,93.20  ,4.000   ,8.772   ,SSW    ,1.15      ,0.956   ,SSW     ,14.2   ,1.50    ,2.85    ,0.45     ,30.36
